user_id,user_name,age,gender,region,subscription_type,subscription_start_date,subscription_end_date,is_active,device_type,content_id,content_title,genre,content_type,language,release_year,avg_watch_time_per_day,total_watch_time,watch_date,watch_duration,completion_rate,rating_given,liked,recommended_content_ids,last_login_time,total_sessions_per_week,avg_stream_quality,peak_watch_hour,network_speed_mbps,buffering_count,payment_method,monthly_spend,churn_flag,account_creation_date,
U12894,Dana Smith,32,Other,Kerala,Basic,09-12-2023,22-09-2024,0,Smart TV,C1367,Multi-tiered optimal protocol,Action,Series,English,2017,63.21,5220.72,26-06-2025,34.45,71.69,2,0,"C1055, C1361, C1120",05-11-2025 02:25,25,480p,15,82.13,1,Credit Card,199,1,05-08-2023,
U12895,John Gray,42,Male,Bihar,Standard,25-09-2024,28-04-2025,1,Mobile,C1339,Upgradable needs-based success,Horror,Series,Spanish,2020,142.32,6643.18,03-08-2025,152.98,59.39,1.2,0,"C1028, C1217, C1237",08-11-2025 22:11,21,1080p,22,15.85,0,Credit Card,799,0,26-08-2024,
U12896,Deborah Mullen,41,Male,Tamil Nadu,Basic,30-08-2024,26-08-2025,1,Laptop,C1483,Stand-alone intangible capability,Action,Documentary,Telugu,2021,58.57,2691.19,28-07-2025,155.51,75.66,2.1,0,"C1102, C1386, C1438",07-11-2025 11:26,16,4K,6,18.49,3,Credit Card,649,0,23-01-2024,
U12897,Ryan Hill,20,Other,Kerala,Basic,08-07-2024,07-02-2025,1,Tablet,C1265,Front-line 6thgeneration framework,Sci-Fi,Documentary,Japanese,2021,123.18,5891.81,11-10-2025,156.54,86.99,3.4,0,"C1285, C1085, C1165",06-11-2025 18:26,24,720p,3,18.17,0,Debit Card,199,0,05-01-2024,
U12898,Susan Ballard,59,Female,Delhi,Premium,20-06-2024,16-01-2025,1,Mobile,C1296,Down-sized interactive workforce,Romance,Documentary,Tamil,2017,112.23,3628.7,03-09-2025,122.89,47.12,2.7,0,"C1000, C1178, C1302",02-11-2025 05:20,15,4K,15,46.11,0,UPI,199,0,06-11-2023,
U12899,Erik Mills,29,Female,Karnataka,Basic,29-03-2024,27-12-2024,0,Laptop,C1484,Focused fresh-thinking hardware,Drama,Documentary,Tamil,2020,106.51,8038.67,27-05-2025,132.52,67.32,3.1,0,"C1263, C1245, C1193",07-11-2025 13:47,22,4K,15,40.85,5,UPI,799,1,06-06-2023,
U12900,Andrew Ward,31,Other,Uttar Pradesh,Standard,08-03-2024,30-09-2024,0,Tablet,C1383,Robust high-level concept,Horror,Documentary,English,2016,73.59,5066.38,12-07-2025,13.36,89.67,4.3,1,"C1134, C1246, C1448",07-11-2025 20:08,7,720p,6,15.43,1,Credit Card,499,1,22-08-2023,
U12901,Jason Estrada,16,Male,Kerala,Standard,07-08-2024,01-08-2025,1,Smart TV,C1132,Customizable well-modulated secured line,Comedy,Movie,Korean,2019,111.08,10874.63,12-08-2025,159.13,52.07,1.4,0,"C1017, C1391, C1132",07-11-2025 11:07,12,720p,12,43.85,3,UPI,199,0,30-03-2024,
U12902,Jessica Park,43,Female,Karnataka,Standard,16-11-2023,17-09-2024,0,Laptop,C1414,Synergistic holistic toolset,Romance,Movie,Korean,2020,80.01,7963.68,03-07-2025,48.5,57.16,3.8,0,"C1253, C1229, C1484",08-11-2025 05:03,3,1080p,20,39.13,3,Debit Card,799,0,03-07-2023,
U12903,Mark Yates,27,Other,Tamil Nadu,Basic,16-10-2024,04-10-2025,1,Tablet,C1302,Realigned background core,Action,Movie,English,2024,142.78,5300.59,23-09-2025,112.25,92.33,1.4,0,"C1363, C1337, C1316",04-11-2025 19:12,6,720p,2,44.78,2,Wallet,799,0,09-09-2024,
U12904,Rhonda Shaw,26,Female,Uttar Pradesh,Standard,28-07-2024,06-07-2025,1,Tablet,C1495,Switchable 24/7 Local Area Network,Horror,Series,Japanese,2017,103.87,6681.01,17-10-2025,149.75,47.98,2.2,0,"C1456, C1101, C1065",03-11-2025 11:58,14,480p,9,85.26,2,Credit Card,499,0,15-06-2024,
U12905,Kevin Walker,48,Other,Maharashtra,Premium,15-02-2024,26-01-2025,1,Smart TV,C1367,Programmable multi-tasking migration,Romance,Documentary,Telugu,2024,101.79,5820.45,25-08-2025,134.73,47.2,2.8,0,"C1190, C1063, C1076",06-11-2025 20:01,9,720p,7,76.29,4,UPI,499,0,02-12-2023,
U12906,Stephanie Schmitt,34,Female,Kerala,Premium,17-06-2024,15-05-2025,1,Smart TV,C1279,Phased grid-enabled success,Horror,Series,English,2017,86.29,3548.53,01-10-2025,110.81,64.48,1.2,0,"C1405, C1473, C1261",09-11-2025 14:49,16,4K,9,18.59,5,Wallet,499,0,09-05-2024,
U12907,Anne Mathis,33,Other,Kerala,Standard,22-07-2024,16-07-2025,1,Smart TV,C1149,Public-key tertiary application,Thriller,Movie,Tamil,2022,126.27,11971.37,30-10-2025,64.64,55.32,4.6,1,"C1356, C1321, C1142",09-11-2025 09:13,20,1080p,5,98.93,0,UPI,649,0,07-10-2023,
U12908,Ronald Gordon,30,Other,Uttar Pradesh,Premium,04-03-2024,21-02-2025,1,Smart TV,C1078,Digitized directional Internet solution,Thriller,Movie,Hindi,2015,173.58,15639.23,08-11-2025,58.32,51.08,2.5,0,"C1174, C1322, C1342",01-11-2025 16:29,16,4K,19,75.42,2,Wallet,499,0,12-06-2023,
U12909,Patrick Davis,46,Male,Maharashtra,Premium,31-08-2024,29-06-2025,1,Tablet,C1371,Advanced context-sensitive Graphic Interface,Drama,Movie,Spanish,2024,138.22,6037.89,02-07-2025,108.62,57.34,2.6,0,"C1381, C1394, C1078",07-11-2025 13:52,29,4K,16,17.32,0,Debit Card,199,0,05-04-2024,
U12910,Gavin Lee,26,Other,Tamil Nadu,Premium,29-03-2024,19-01-2025,1,Mobile,C1040,Down-sized heuristic application,Documentary,Movie,Hindi,2020,69.8,4080.08,16-08-2025,69.8,84.55,3.6,0,"C1243, C1147, C1388",07-11-2025 13:30,15,720p,22,81.75,5,Debit Card,199,0,28-10-2023,
U12911,Julia Oconnor,58,Female,Tamil Nadu,Premium,15-07-2024,01-03-2025,1,Smart TV,C1039,Profit-focused demand-driven alliance,Romance,Movie,Korean,2021,106.39,2657.06,08-11-2025,76.12,46.71,3.8,0,"C1018, C1484, C1370",04-11-2025 13:17,23,720p,7,21.17,0,UPI,799,0,18-04-2024,
U12912,Patrick Carpenter,17,Female,West Bengal,Standard,02-04-2024,12-02-2025,1,Tablet,C1049,Realigned empowering superstructure,Action,Movie,Telugu,2018,170.84,2182.61,28-10-2025,105.12,89.35,2.2,0,"C1500, C1357, C1013",04-11-2025 04:09,27,480p,15,38.08,3,Debit Card,199,0,02-08-2023,
U12913,Misty Dunlap,43,Male,Bihar,Standard,08-03-2024,04-10-2024,0,Smart TV,C1452,Grass-roots logistical pricing structure,Thriller,Series,Hindi,2019,151.42,3498.13,06-10-2025,117.53,52.13,2,0,"C1258, C1272, C1063",07-11-2025 11:04,28,4K,16,37.73,1,Wallet,799,1,21-01-2024,
U12914,Allison Smith,16,Other,West Bengal,Standard,28-09-2024,17-05-2025,1,Smart TV,C1432,Profound executive adapter,Documentary,Documentary,English,2016,140.08,4295.72,17-09-2025,90.65,62.36,2.3,0,"C1231, C1200, C1245",02-11-2025 11:13,27,480p,2,75.03,2,UPI,799,0,14-03-2024,
U12915,Darrell King,43,Other,Delhi,Basic,18-10-2024,18-05-2025,1,Laptop,C1373,Proactive maximized software,Sci-Fi,Documentary,Korean,2018,30.27,863.93,06-08-2025,26.08,94.27,4.7,1,"C1066, C1496, C1150",01-11-2025 02:29,28,4K,16,71.81,1,Wallet,499,0,21-01-2024,
U12916,Andrew Rodriguez,55,Male,West Bengal,Basic,19-05-2024,11-12-2024,0,Smart TV,C1279,Synergized human-resource Internet solution,Action,Documentary,Tamil,2021,173.95,8514.64,26-09-2025,47.95,55.72,2.5,0,"C1177, C1422, C1348",07-11-2025 18:23,14,1080p,10,30,3,Debit Card,799,1,30-09-2023,
U12917,Kathleen Jones,43,Female,West Bengal,Premium,29-04-2024,07-02-2025,1,Laptop,C1187,Realigned tangible project,Comedy,Series,Spanish,2015,97.83,5369.48,13-06-2025,35.93,98.2,1,0,"C1350, C1321, C1082",04-11-2025 03:31,25,4K,18,48.79,3,Credit Card,649,0,01-12-2023,
U12918,Andrew Murphy,44,Female,Uttar Pradesh,Standard,02-12-2023,20-10-2024,0,Tablet,C1082,Focused demand-driven structure,Documentary,Documentary,Japanese,2021,64.21,4025.04,22-09-2025,22.88,55.93,3.5,0,"C1205, C1268, C1225",10-11-2025 13:38,9,720p,13,37.11,3,Wallet,649,1,01-06-2023,
U12919,Christine Carr,42,Other,Tamil Nadu,Premium,12-03-2024,04-02-2025,1,Mobile,C1033,Triple-buffered hybrid open system,Comedy,Movie,Hindi,2020,143.03,4381.46,04-09-2025,102.77,76.83,3.3,0,"C1202, C1472, C1213",07-11-2025 10:24,4,480p,15,37.3,5,Credit Card,799,0,04-09-2023,
U12920,Sandy Garrett,31,Other,West Bengal,Basic,05-10-2024,12-06-2025,1,Mobile,C1282,Total multimedia model,Documentary,Movie,English,2023,31.63,725.07,26-09-2025,72.83,56.96,4.7,1,"C1177, C1461, C1149",09-11-2025 19:44,27,720p,15,25.01,4,Debit Card,199,0,02-05-2024,
U12921,Alexandria Gibbs,56,Other,Bihar,Standard,22-06-2024,08-03-2025,1,Tablet,C1086,Ergonomic zero-defect support,Documentary,Movie,Spanish,2020,136.69,6916.94,27-05-2025,75.28,46.14,1.4,0,"C1245, C1421, C1254",08-11-2025 01:54,6,480p,0,92.74,1,Debit Card,499,0,02-01-2024,
U12922,Kenneth Flynn,57,Other,Tamil Nadu,Basic,18-01-2024,05-09-2024,0,Mobile,C1177,Object-based exuding Internet solution,Comedy,Movie,Hindi,2017,165.68,5492.8,27-09-2025,17.11,95.52,1.4,0,"C1125, C1155, C1408",08-11-2025 18:04,21,4K,21,99.39,3,Debit Card,799,0,26-11-2023,
U12923,Ms. Abigail Anderson,20,Female,Karnataka,Premium,16-12-2023,22-09-2024,0,Mobile,C1092,Universal demand-driven hub,Action,Movie,Japanese,2025,79.65,1643.96,30-06-2025,165.79,91.87,1.3,0,"C1407, C1367, C1414",09-11-2025 11:11,28,4K,19,38.12,4,Debit Card,499,0,27-06-2023,
U12924,Denise Holland,17,Female,Tamil Nadu,Basic,18-07-2024,04-02-2025,1,Smart TV,C1166,Future-proofed motivating knowledgebase,Thriller,Documentary,Telugu,2019,62.89,2363.84,22-07-2025,110.54,89.97,1.6,0,"C1209, C1064, C1287",08-11-2025 02:02,16,480p,22,68.06,1,Wallet,649,0,17-03-2024,
U12925,Brittney Barton,59,Male,West Bengal,Basic,01-06-2024,11-02-2025,1,Mobile,C1374,Multi-tiered discrete open system,Comedy,Series,Japanese,2018,109.77,7820.72,17-10-2025,145.35,44.86,1.9,0,"C1262, C1470, C1481",05-11-2025 00:57,15,1080p,18,84.7,3,UPI,649,0,14-12-2023,
U12926,Robert Young,47,Other,Uttar Pradesh,Standard,26-11-2023,06-07-2024,0,Tablet,C1246,Advanced foreground knowledge user,Horror,Series,Korean,2021,133.51,9130.53,18-09-2025,61.18,83.72,1.9,0,"C1203, C1191, C1412",02-11-2025 17:44,19,1080p,22,35.71,1,Debit Card,649,1,22-07-2023,
U12927,Terry Garcia,20,Male,Kerala,Standard,06-03-2024,24-10-2024,0,Mobile,C1215,Mandatory object-oriented benchmark,Drama,Series,Hindi,2019,75.09,3799.9,19-10-2025,148.16,70.07,4.4,1,"C1400, C1055, C1235",07-11-2025 04:49,23,1080p,5,76.71,4,Wallet,499,0,05-09-2023,
U12928,Taylor Cobb,22,Female,Delhi,Premium,20-01-2024,31-08-2024,0,Smart TV,C1264,Synergized systematic open system,Documentary,Series,Korean,2022,66.57,1332.13,13-06-2025,81.97,77.26,2.8,0,"C1221, C1478, C1445",01-11-2025 01:51,19,720p,19,8.33,5,Wallet,649,0,19-10-2023,
U12929,Jeffrey Smith,20,Female,Maharashtra,Premium,18-11-2023,19-06-2024,0,Tablet,C1228,Innovative intermediate ability,Documentary,Movie,English,2024,87.7,3673.97,21-09-2025,10.39,81.96,2.8,0,"C1161, C1036, C1219",01-11-2025 22:06,14,480p,1,14.66,0,Wallet,649,0,02-08-2023,
U12930,Alexandra Wood,57,Other,Karnataka,Premium,04-09-2024,25-06-2025,1,Mobile,C1217,De-engineered neutral portal,Action,Series,English,2025,133.48,2501.7,24-09-2025,23.16,66.45,1.2,0,"C1110, C1195, C1207",04-11-2025 04:05,25,480p,1,25.41,5,Debit Card,199,0,28-03-2024,
U12931,Scott Phillips,45,Other,West Bengal,Standard,25-11-2023,03-11-2024,0,Mobile,C1458,Enterprise-wide national monitoring,Comedy,Series,Korean,2017,60,4345.54,25-09-2025,164.47,92.93,2.9,0,"C1099, C1084, C1210",03-11-2025 18:26,15,1080p,0,42.41,1,Wallet,499,1,07-10-2023,
U12932,Amanda Johnson,49,Female,Delhi,Standard,03-09-2024,11-07-2025,1,Laptop,C1192,Front-line national benchmark,Documentary,Movie,English,2019,107.68,7276.77,10-09-2025,76.69,68.84,4.4,1,"C1269, C1238, C1252",02-11-2025 05:06,23,1080p,16,65.14,5,Wallet,799,0,10-06-2024,
U12933,Jose Brown,42,Other,Maharashtra,Premium,23-02-2024,10-01-2025,1,Tablet,C1469,Profit-focused neutral complexity,Thriller,Documentary,English,2022,96.66,1910.27,12-06-2025,85.96,86.4,4.2,1,"C1340, C1283, C1167",10-11-2025 01:51,23,720p,17,34.74,0,Wallet,199,0,04-01-2024,
U12934,Angela Wu,55,Other,Uttar Pradesh,Standard,22-04-2024,06-03-2025,1,Tablet,C1260,Exclusive cohesive portal,Documentary,Documentary,Spanish,2024,81.33,4848.71,23-08-2025,22.59,88.41,3.5,0,"C1131, C1491, C1236",06-11-2025 04:37,14,480p,19,60.32,4,Credit Card,799,0,13-11-2023,
U12935,Angela Ruiz MD,43,Male,Bihar,Premium,17-12-2023,13-10-2024,0,Laptop,C1259,Multi-layered encompassing knowledge user,Thriller,Documentary,Hindi,2024,100.89,5274.25,05-07-2025,14.36,64.92,3.9,0,"C1236, C1346, C1396",05-11-2025 05:39,15,720p,15,24.28,2,UPI,499,0,29-03-2023,
U12936,Matthew Perry,57,Male,Delhi,Basic,26-05-2024,02-01-2025,1,Mobile,C1412,Multi-channeled multi-state superstructure,Thriller,Movie,Korean,2022,135.68,8181.09,23-10-2025,49.76,64.34,5,1,"C1307, C1029, C1098",06-11-2025 22:32,20,480p,11,87.65,0,UPI,499,0,22-04-2024,
U12937,Donald Bennett,60,Other,Karnataka,Basic,10-05-2024,30-12-2024,0,Smart TV,C1459,Face-to-face disintermediate methodology,Comedy,Documentary,English,2019,106.3,1372.29,31-05-2025,100.69,83.67,3.9,0,"C1166, C1132, C1228",07-11-2025 01:16,20,4K,1,54.19,5,Wallet,799,0,19-01-2024,
U12938,Diana Pacheco,31,Other,Bihar,Premium,20-12-2023,27-11-2024,0,Laptop,C1005,Automated systematic project,Thriller,Documentary,Hindi,2018,109.31,1203.6,21-08-2025,46.86,48.84,2.6,0,"C1217, C1340, C1080",01-11-2025 07:24,15,480p,15,28.45,3,Debit Card,199,0,28-06-2023,
U12939,Michael Smith,36,Male,West Bengal,Basic,04-12-2023,25-08-2024,0,Smart TV,C1421,Monitored foreground secured line,Horror,Documentary,Japanese,2022,170.82,6396.57,02-09-2025,105.42,69.14,4.7,1,"C1225, C1362, C1111",05-11-2025 04:10,12,1080p,20,11.61,5,UPI,649,1,14-06-2023,
U12940,Ronald Small,17,Female,Kerala,Premium,14-08-2024,02-03-2025,1,Smart TV,C1070,Stand-alone secondary instruction set,Comedy,Series,Tamil,2019,140.51,9226.28,09-11-2025,74.53,71.5,1.2,0,"C1041, C1233, C1141",07-11-2025 22:31,16,480p,18,49.23,5,Wallet,649,0,20-01-2024,
U12941,Dale Hicks,52,Other,Kerala,Premium,31-03-2024,17-12-2024,0,Laptop,C1012,Synergistic content-based projection,Documentary,Movie,Telugu,2015,31.98,2510.81,19-07-2025,157.97,86.71,2.6,0,"C1127, C1408, C1253",02-11-2025 04:50,17,720p,13,74.26,1,UPI,799,1,08-08-2023,
U12942,Brian Cervantes,52,Male,Bihar,Standard,06-05-2024,13-04-2025,1,Smart TV,C1493,Multi-tiered web-enabled installation,Horror,Series,Spanish,2022,64.36,5340.52,07-11-2025,131.88,59.25,4.2,1,"C1337, C1325, C1132",01-11-2025 23:35,16,4K,6,78.62,4,Wallet,799,0,08-12-2023,
U12943,Jacqueline Ho,37,Other,Delhi,Basic,04-09-2024,01-08-2025,1,Laptop,C1475,Programmable value-added success,Action,Series,Korean,2021,126.11,8864.25,26-07-2025,72.47,90.25,4.4,1,"C1323, C1464, C1325",07-11-2025 23:34,25,1080p,3,54.38,1,UPI,199,0,30-06-2024,
U12944,Kevin Stone,44,Male,Bihar,Basic,06-02-2024,29-09-2024,0,Laptop,C1349,Switchable bi-directional model,Romance,Series,Hindi,2020,160.54,6090.6,23-08-2025,171.05,47.51,3.6,0,"C1213, C1024, C1186",02-11-2025 20:16,22,720p,18,61.68,2,Credit Card,199,1,03-10-2023,
U12945,Cynthia Evans,54,Female,Kerala,Standard,14-02-2024,19-01-2025,1,Tablet,C1126,Sharable mobile benchmark,Horror,Documentary,English,2017,171.64,5748.4,20-06-2025,104.05,99.52,1.4,0,"C1360, C1448, C1483",08-11-2025 20:33,8,4K,8,62.42,3,UPI,649,0,26-11-2023,
U12946,Kendra Carroll,33,Other,Karnataka,Premium,25-05-2024,09-01-2025,1,Smart TV,C1356,Right-sized stable workforce,Horror,Documentary,Hindi,2021,163.12,13894.84,10-06-2025,139.09,91.48,3.3,0,"C1474, C1347, C1366",10-11-2025 11:07,4,720p,20,34.84,0,Credit Card,799,0,23-02-2024,
U12947,Valerie Shaw,36,Other,Tamil Nadu,Premium,23-04-2024,06-12-2024,0,Mobile,C1169,Upgradable motivating pricing structure,Documentary,Documentary,Korean,2025,156.75,9901.27,17-08-2025,69.69,94.33,4.3,1,"C1055, C1365, C1106",02-11-2025 05:23,7,1080p,19,70.87,5,Wallet,499,1,10-10-2023,
U12948,Sarah Garner,31,Female,Bihar,Standard,30-07-2024,16-05-2025,1,Tablet,C1458,Compatible user-facing superstructure,Drama,Movie,Telugu,2024,43.28,2429.5,22-09-2025,122.61,63.2,1.4,0,"C1000, C1194, C1297",08-11-2025 10:16,18,4K,15,10.91,2,Wallet,499,0,18-10-2023,
U12949,Ian Monroe,46,Other,West Bengal,Standard,05-12-2023,24-07-2024,0,Smart TV,C1497,Multi-lateral foreground standardization,Comedy,Documentary,Telugu,2025,49.08,1284.8,03-08-2025,29.92,61.16,1.8,0,"C1492, C1223, C1236",08-11-2025 15:38,7,4K,12,43.35,4,UPI,199,0,05-04-2023,
U12950,Adam Ingram,27,Other,Karnataka,Basic,28-12-2023,24-09-2024,0,Tablet,C1236,Pre-emptive demand-driven toolset,Drama,Documentary,Spanish,2025,68.52,6351.5,05-08-2025,81.24,87.2,1.1,0,"C1069, C1489, C1459",03-11-2025 17:30,28,480p,12,12.27,1,Debit Card,199,1,18-11-2023,
U12951,Jessica Davis,43,Other,Tamil Nadu,Basic,29-09-2024,08-06-2025,1,Tablet,C1456,Mandatory coherent capacity,Drama,Documentary,Korean,2022,95.32,5604,04-08-2025,177.12,66.85,4.3,1,"C1330, C1252, C1400",05-11-2025 23:26,28,4K,15,80.25,1,Debit Card,499,0,06-04-2024,
U12952,Rodney Kelly,27,Other,Tamil Nadu,Premium,13-12-2023,03-08-2024,0,Smart TV,C1313,Enterprise-wide client-server encoding,Action,Documentary,Spanish,2022,175.32,5653.45,02-09-2025,98.26,83.97,2.3,0,"C1500, C1052, C1129",03-11-2025 06:48,29,720p,12,40.96,1,Debit Card,499,0,18-09-2023,
U12953,Sandra Walters,40,Other,Uttar Pradesh,Basic,20-01-2024,17-10-2024,0,Mobile,C1090,Integrated 24hour intranet,Drama,Documentary,Telugu,2017,97.12,6575.85,10-10-2025,167.44,95.46,1.7,0,"C1050, C1142, C1386",07-11-2025 03:01,27,4K,2,39.53,1,Wallet,799,0,20-12-2023,
U12954,Dwayne Snyder,39,Male,Tamil Nadu,Basic,27-03-2024,03-02-2025,1,Mobile,C1292,Seamless multi-state archive,Sci-Fi,Documentary,Japanese,2024,32,1875,19-07-2025,75.93,46.38,4.5,1,"C1069, C1421, C1291",02-11-2025 23:26,17,720p,15,7.45,5,Wallet,649,0,28-10-2023,
U12955,Brian King,34,Male,Kerala,Basic,23-08-2024,22-07-2025,1,Tablet,C1446,De-engineered empowering concept,Horror,Series,Korean,2017,68.21,4288.82,17-06-2025,54.89,98.14,4.7,1,"C1395, C1355, C1188",02-11-2025 03:14,12,720p,9,89.97,1,UPI,649,0,18-12-2023,
U12956,Daniel Foster,33,Other,Uttar Pradesh,Standard,10-06-2024,24-01-2025,1,Mobile,C1053,Reduced multimedia info-mediaries,Documentary,Movie,English,2022,121.37,9430.12,11-06-2025,126.37,77.68,4.9,1,"C1061, C1301, C1170",06-11-2025 02:50,8,480p,4,47.65,1,Wallet,199,0,17-10-2023,
U12957,Crystal Fields,30,Male,Kerala,Premium,21-07-2024,12-06-2025,1,Tablet,C1454,Optional well-modulated analyzer,Horror,Movie,Tamil,2021,158.43,5309.23,28-10-2025,52.8,81.19,3.8,0,"C1151, C1082, C1070",03-11-2025 23:55,18,4K,1,27,4,UPI,799,0,21-01-2024,
U12958,Edward Lopez,26,Other,Maharashtra,Basic,25-05-2024,01-02-2025,1,Tablet,C1130,Face-to-face composite hierarchy,Sci-Fi,Documentary,Japanese,2020,163.06,13263.28,21-05-2025,53.46,83.97,2.5,0,"C1213, C1208, C1086",04-11-2025 13:00,16,720p,21,56.45,3,Credit Card,199,0,02-10-2023,
U12959,Tyler Evans,41,Male,Maharashtra,Standard,27-10-2024,19-08-2025,1,Smart TV,C1160,Synchronized mission-critical strategy,Comedy,Movie,Tamil,2022,132.79,3836.87,08-11-2025,143.59,67.27,2.9,0,"C1453, C1416, C1332",07-11-2025 09:32,22,720p,17,27.37,1,UPI,799,0,29-03-2024,
U12960,Kathy Ponce,59,Female,Bihar,Basic,14-06-2024,14-04-2025,1,Smart TV,C1422,Persistent full-range forecast,Documentary,Series,English,2022,65.51,1997.05,18-10-2025,128.81,47.51,3.2,0,"C1138, C1119, C1218",03-11-2025 09:15,15,480p,22,45.11,4,Debit Card,499,0,24-10-2023,
U12961,Lisa Butler,50,Female,West Bengal,Standard,23-10-2024,12-09-2025,1,Mobile,C1074,Triple-buffered heuristic system engine,Comedy,Movie,Spanish,2021,131.89,8885.23,12-08-2025,93.69,85.96,1,0,"C1137, C1022, C1118",08-11-2025 16:26,10,1080p,0,63.23,1,Debit Card,649,0,02-08-2024,
U12962,Anthony Roberts,36,Other,Maharashtra,Premium,11-08-2024,20-06-2025,1,Mobile,C1446,Secured interactive toolset,Horror,Documentary,Korean,2017,73.38,1313.54,02-11-2025,167.73,56.95,1.4,0,"C1034, C1202, C1096",01-11-2025 17:20,16,720p,2,31.23,4,Wallet,799,0,08-05-2024,
U12963,Elizabeth Gonzalez,36,Male,Bihar,Standard,14-06-2024,17-03-2025,1,Tablet,C1409,Visionary multi-state standardization,Comedy,Movie,English,2021,136.93,12617.79,29-05-2025,89.75,44.62,1.3,0,"C1391, C1391, C1319",04-11-2025 23:07,25,4K,6,85.64,1,Credit Card,649,0,02-10-2023,
U12964,Jeremy Hansen MD,38,Other,Tamil Nadu,Standard,06-09-2024,17-08-2025,1,Laptop,C1132,Public-key responsive challenge,Sci-Fi,Documentary,Tamil,2024,120.55,11241.37,28-05-2025,80.25,64.39,2.4,0,"C1069, C1265, C1139",02-11-2025 16:16,15,480p,8,84.75,2,Debit Card,499,0,25-03-2024,
U12965,Michelle Brooks,38,Female,Delhi,Standard,19-11-2023,22-07-2024,0,Smart TV,C1385,Extended next generation collaboration,Thriller,Documentary,Korean,2021,107.71,2769.99,20-05-2025,158.99,64.67,4.7,1,"C1493, C1490, C1317",08-11-2025 18:54,22,4K,15,65.35,3,Credit Card,799,0,04-06-2023,
U12966,Cindy Johnson,21,Other,Bihar,Standard,30-07-2024,05-07-2025,1,Mobile,C1259,Integrated 3rdgeneration infrastructure,Sci-Fi,Documentary,Japanese,2017,79.53,7385.39,26-08-2025,166.2,72.7,4.7,1,"C1446, C1269, C1347",09-11-2025 12:17,6,480p,12,51.19,1,Credit Card,649,0,23-05-2024,
U12967,Hayley Smith,60,Female,Bihar,Standard,12-03-2024,24-01-2025,1,Laptop,C1322,Up-sized systemic customer loyalty,Documentary,Movie,Hindi,2022,165.18,10480.88,21-08-2025,56.91,67.34,4.5,1,"C1440, C1437, C1102",08-11-2025 16:53,8,480p,10,15.85,3,Debit Card,499,0,23-11-2023,
U12968,Martin Clark,49,Male,Kerala,Premium,09-10-2024,17-07-2025,1,Smart TV,C1352,Programmable analyzing adapter,Action,Movie,Korean,2015,34.32,1328.59,21-05-2025,72.57,65.72,3,0,"C1352, C1387, C1263",04-11-2025 05:26,11,4K,23,27.8,4,Debit Card,199,0,13-05-2024,
U12969,Heather Martin,50,Male,Karnataka,Basic,27-12-2023,28-11-2024,0,Tablet,C1051,Diverse optimizing adapter,Comedy,Series,Korean,2024,50.56,4132.67,21-08-2025,130.67,62.22,1.4,0,"C1244, C1222, C1318",06-11-2025 06:08,12,1080p,20,43.46,0,UPI,799,1,16-11-2023,
U12970,Michael Lee,19,Male,Maharashtra,Standard,02-11-2024,03-07-2025,1,Tablet,C1425,Vision-oriented homogeneous superstructure,Romance,Series,Hindi,2025,102.67,5741.15,21-08-2025,157.86,43.18,4.6,1,"C1076, C1348, C1103",08-11-2025 07:33,21,720p,16,28.17,0,Debit Card,799,0,11-04-2024,
U12971,Samantha Mason,56,Female,Karnataka,Basic,12-03-2024,30-11-2024,0,Laptop,C1237,Future-proofed next generation monitoring,Sci-Fi,Movie,Telugu,2023,124.71,4216.25,14-08-2025,119.27,70.85,1.3,0,"C1235, C1306, C1416",05-11-2025 23:54,28,1080p,22,58.88,2,UPI,199,1,14-09-2023,
U12972,Patricia Oneill,20,Male,Karnataka,Standard,08-08-2024,07-05-2025,1,Smart TV,C1031,Re-engineered tangible throughput,Documentary,Documentary,Japanese,2018,46.08,1165.64,27-09-2025,65.44,48.31,1.7,0,"C1404, C1160, C1305",03-11-2025 13:17,7,720p,20,97.47,0,UPI,649,0,13-02-2024,
U12973,Samuel Johnson,17,Female,West Bengal,Standard,22-12-2023,01-08-2024,0,Laptop,C1245,Face-to-face dedicated encryption,Action,Series,Tamil,2018,170.68,15070.29,17-05-2025,91.06,70.53,3.7,0,"C1289, C1299, C1342",04-11-2025 06:40,12,1080p,15,83.83,2,Debit Card,799,0,20-03-2023,
U12974,Nathaniel Dawson,53,Male,Karnataka,Basic,10-05-2024,16-12-2024,0,Mobile,C1178,Digitized maximized website,Sci-Fi,Documentary,English,2015,77.01,4217.22,11-08-2025,171.55,53.79,1.5,0,"C1091, C1369, C1346",07-11-2025 22:46,8,480p,15,20.48,2,UPI,799,1,13-02-2024,
